,movie_id,title,year,length,age_guide,description,poster,trailer_url,is_deleted,is_in_cinema,is_coming_soon
2422,2410,Blood Feast,1963,1h 7min,Not Rated,"An Egyptian caterer busies himself collecting body parts from young maidens to bring Ishtar, an ancient goddess of good and evil, back to life. When he has prepared enough parts for the ceremony, he hypnotizes a woman giving an engagement party for her daughter, at which he plans to perform the ancient rites of summons, using the daughter as his final sacrifice.",https://m.media-amazon.com/images/M/MV5BM2Y4NDFkNzctNmI4Ny00MDVlLTgzOTctMWM1ZGZiYjcwNjIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/frxdl1AB9NA,False,False,False
2423,2411,Never Cry Wolf,1983,1h 45min,PG,"The researcher Tyler is assigned by his government to travel to the Arctic to study the wolves that they believe are responsible for the reduction of the caribou population. The reckless pilot Rosie takes him to the wilderness and he is left alone with his supply in an extremely cold spot. He is saved by the local Ootek that is traveling with his dog sledding. He builds a shelter for Tyler and organizes his supplies. Tyler finds two wolves that he calls George and Angeline and their three offspring and he examines his excrement to learn what they eat. Soon he discovers that the wolves eat only mice and Tyler decides to do the same to prove to the government that the wolves do not eat caribous. Ootek returns with his friend Mike that speaks English and translates what Ootek say. The trio stays together and Tyler learns that Mike is a hunter. Mike travels with Ootek by canoe to see a herd of caribou that is attacked by a pack of wolves. Tyler examines the bones and finds that the animal was diseased, proving that the wolves are responsible for keeping the caribou strong as told by Ootek. Tyler finds Rosie with two hunters planning to explore the area with tourism and Tyler has an argument with the pilot and returns to the camp. He finds the three offspring but the wolves are missing. Tyler initially suspects of Rosie but when he sees the nervous Mike, he finds that he killed the animals.",https://m.media-amazon.com/images/M/MV5BZGNjZjZlMzgtY2I5OS00NDk0LTk1NzUtZmM0MzZhMmQwMDM5XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_.jpg,https://www.youtube.com/embed/Izb0ScZSBpk,False,False,False
2424,2414,Two Thousand Maniacs!,1964,1h 23min,Not Rated,"The citizens of the southern town Pleasant Valley lure six Yankee tourists into town where they are to be the reluctant guests for the centennial celebration of the day a band of renegade Union troops decimated the town. The town then participates in events, a different event for each of the tourists, in which the tourist is dispatched. One couple begins to suspect something and seeks a way to escape.",https://m.media-amazon.com/images/M/MV5BMThkNzU1MzEtOGZjMi00OTBiLTg0ZTQtYjUzNWM1N2U2NjkzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/wycAnWMs_TM,False,False,False
2425,2415,Mission to Mars,2000,1h 54min,PG,"When a mysterious storm kills all but one crew member of the first manned mission to mars, a rescue mission is launched. Once on the red planet, the crew finds the sole survivor of the first mission who informs them that this was no ordinary storm. It was meant to protect something. But what?",https://m.media-amazon.com/images/M/MV5BMzhiNjVhZjUtMWYwMy00M2U5LWE5NWEtNGU4N2E5NTI3MzFlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/xwcI3fkKeiw,False,False,False
2426,2416,The Ninth Gate,1999,2h 13min,R15,"In New York, the money-driven dealer Dean Corso is a rare-books expert and partner of Bernie, who owns a bookstore. He is contacted by the renowned collector of books about the devil Boris Balkan, who has just acquired the rare The Nine Gates of the Kingdom of Shadows from the collector Andrew Telfer, to verify whether his book is authentic or a forgery. Balkan explains that the book was written by the writer Aristide Torchia, in 1666, with Lucifer and he was burned at the stake with his entire work. There are only three exemplars of The Nine Gates and in accordance with the legend, its nine engravings form a riddle to conjure the devil. The skeptical Corso accepts the assignment and has to fly to Sintra, Portugal, and Paris, France, to contact the owners Victor Fargas and Baroness Kessler and find the genuine exemplar for Balkan. Meanwhile, he asks Bernie to hide the rare book. Before traveling to Europe, the widow Liana Telfer wants to retrieve the book and has sex with Corso, but he does not accept her offer. When Corso returns to Bernie's bookstore, he finds his friend murdered in the same position of an engraving. Corso travels to Toledo, Spain, to meet the Ceniza twin brothers and learn more about The Nine Gates. During his journey in Europe, Corso is pursued by Liana and her bodyguard, who belong to the sect The Order of the Silver Serpents, and is protected by a mysterious Girl with supernatural powers. Meanwhile, the owners of the two other exemplars of The Nine Gates are murdered. Corso becomes obsessed with the book and discloses the truth about it.",https://m.media-amazon.com/images/M/MV5BM2Q1ZTFhMmYtNDljMS00Y2ZhLWE3M2QtMjYwYmFkYmJmMjI1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,https://www.youtube.com/embed/V1ueyfoNTdU,False,False,False
2427,2417,Defending Your Life,1991,1h 52min,PG,"Just after being killed in a car crash, Daniel Miller finds himself in Judgment City, a waiting area for the newly deceased. While there, one must prove in a courtroom-style process that he successfully overcame his fears. Daniel meets Julia in an afterlife comedy club, and falls in love with her. Julia seems to have what it takes to move to the 'next stage' of existence, but Daniel's worried he'll be sent back - and lose the one person he loves so much.",https://m.media-amazon.com/images/M/MV5BNTE4M2NmOTgtMjVhOS00MTY3LWFmMjAtMWRhYmI1YzE3NWY0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,https://www.youtube.com/embed/oZEbLVD72hY,False,False,False
2428,2418,Breaking Away,1979,1h 41min,PG,"Best friends Dave, Mike, Cyril and Moocher have just graduated from high school. Living in the college town of Bloomington, Indiana, they are considered cutters: the working class of the town so named since most of the middle aged generation, such as their parents, worked at the local limestone quarry, which is now a swimming hole. There is great animosity between the cutters and the generally wealthy Indiana University students, each group who have their own turf in town. The dichotomy is that the limestone was used to build the university, which is now seen as being too good for the locals who built it. Although each of the four is a totally different personality from the other three, they also have in common the fact of being unfocused and unmotivated in life. The one slight exception is Dave. Although he has no job and doesn't know what to do with his life, he is a champion bicycle racer. He idolizes the Italian cycling team so much he pretends to be Italian, much to the chagrin of his parents, especially his used car salesman father, Ray Stoller, who just doesn't understand his son. Dave crosses the unofficial line when he meets and wants to date a IU co-ed named Katherine Bennett, who, intrigued by Dave, in turn is already dating Rod, one of the big men on campus. Dave passes himself off to her as an Italian exchange student named Enrico Gismondi. Beyond Katarina as he calls her, Dave's main immediate focus is that the Italian cycling team have announced that they will be in Indianapolis for an upcoming race, which he intends to enter to be able to race his idols. After an incident at the race, Dave, with a little help from his parents and unwittingly by actions of his friends, has to reexamine his life, what he really wants to get out of it and how best to start achieving it.",https://m.media-amazon.com/images/M/MV5BOGQyNDhiOTAtZGVmOC00MTNkLWE1YzItZGE0NjUzOTcyZTliXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,https://www.youtube.com/embed/J1jzs6dk4bs,False,False,False
2429,2419,Hoosiers,1986,1h 54min,PG,"Based on the true story of a small-town Indiana team that made the state finals in 1954, this movie chronicles the attempts of a coach with a spotty past, and the town's basketball-loving drunk to lead their high school team to victory.",https://m.media-amazon.com/images/M/MV5BMTYyNTc0OTUwNV5BMl5BanBnXkFtZTcwODA3NzE0NA@@._V1_.jpg,https://www.youtube.com/embed/OXeHkhQNnO4,False,False,False
2430,2420,Bull Durham,1988,1h 48min,R,"It's the start of the minor league baseball season, and Annie Savoy, for who baseball is *the* religion, is going through the annual process of choosing the one player on her home team of the Durham Bulls of the Carolina League, he who she will take under her wings, sexual and otherwise, solely for the season, and who has always gone on to have his best year as a player. She has narrowed her choice to two recent acquires: Ebby Calvin LaLoosh, the wild neophyte pitcher with a wicked fastball - the pitch on which he solely relies - but can't aim, the more he thinks about it, the more erratic the pitch gets, while he doesn't appreciate anyone criticizing him or it in believing he knows best in his lack of self-awareness; and catcher Crash Davis, the veteran who has been around the minor leagues for twelve years and who was brought in solely to harness and reign in Ebby's power. While Ebby would gladly accept Annie's offer in seeing sex as an inherent part of his being, Crash, who is as philosophical in being a thinker as he is athletic, takes himself out of the running - the first player ever to do so - as, although attracted to her, does not see sex as the game she seems to treat it, especially as he knows he is nearing the end of his baseball playing career. Part of Annie's initial transformation of Ebby is to give him that nickname he sorely wants - Nuke - to match his pitches. Thus begins Annie, Crash and Nuke's three-way season-long relationship as they evolve because of it as baseball, sexual and human beings.",https://m.media-amazon.com/images/M/MV5BMzMxMDEzMWUtZDk3NS00MWRiLWJjOGMtN2Q0ZjVhZjU3ODhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/dnJFndf-Krg,False,False,False
2431,2501,Jacob's Ladder,1990,1h 53min,R15,"Jacob Singer is trying to make sense of his fractured life and memories. Plagued by hallucinations, flashbacks, and conspiracies, he struggles down a path to enlightenment from these manic strains. With nothing but support from friends and loved ones will he be able to push through the haze of his PTSD.",https://m.media-amazon.com/images/M/MV5BZTg5MTMyNjktNTZhOC00MGFlLWFlMTMtZGU2MjE3OWQ3NjJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,https://www.youtube.com/embed/BZE9bHKmkVM,False,False,False
2432,2421,Dog Day Afternoon,1975,2h 5min,PG12,"Based upon a real-life incident which occurred in August 1972 in which a Chase Manhattan Bank branch in Gravesend, Brooklyn, New York, was held siege by Sonny, a Vietnam veteran turned bank robber determined to steal enough money ($2500) for his wife (Leon, a man; the two, were, according to an onscreen TV news report, married in a church by a priest who was defrocked shortly after, although Leon says to the police that Sal is married and has children) to undergo a sex change operation. (The real life character upon whom Leon is based did, in fact, get the operation.) On a hot summer afternoon, Sonny and two cohort, Stevie and Sal, go to rob the (fictional) First Savings Bank of Brooklyn. Stevie soon gets nervous and flees. Although the bank manager and female tellers agree not to interfere with the robbery, Sonny finds there is not much to steal, as most of the cash has been picked up for the day. Sonny then gets an unexpected phone call from Captain Moretti of the NYPD, who tells him the place is surrounded by the city's entire police force. Having few options under the circumstances, Sonny nervously bargains with Moretti, demanding safe escort to the airport and a plane out of the country in return for the bank employees' safety.",https://m.media-amazon.com/images/M/MV5BODExZmE2ZWItYTIzOC00MzI1LTgyNTktMDBhNmFhY2Y4OTQ3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,https://www.youtube.com/embed/3STmwLDDBcI,False,False,False
2433,2422,American Graffiti,1973,1h 50min,PG,"It's the proverbial end of the summer 1962 in a small southern California town. It's the evening before best friends and recent high school graduates, Curt Henderson and Steve Bolander, are scheduled to leave town to head to college back east. Curt, who received a lucrative local scholarship, is seen as the promise that their class holds. But Curt is having second thoughts about leaving what Steve basically sees as their dead end town. Curt's beliefs are strengthened when he spots an unknown beautiful blonde in a T-bird who mouths the words I love you to him. As Curt tries to find that blonde while trying to get away from a local gang who have him somewhat hostage, Curt may come to a decision about his immediate future. Outgoing class president Steve, on the other hand, wants to leave, despite meaning that he will leave girlfriend, head cheerleader and Curt's sister, Laurie Henderson, behind. Steve and Laurie spend the evening negotiating the state of their relationship. Meanwhile, two of their friends cruise around town for the evening. Steve has left his car to meek and mild-mannered Terry Toad Fields to look after during his absence. The wheels give Toad a new sense of confidence, which he uses to try and impress Debbie Dunham, a more experienced girl generally out of his league. And John Milner, who is seen as the king of the street race in his souped-up yellow deuce coupe, tries to get rid of precocious pre-teen, Carol Morrison, who has somehow become his passenger for the evening, while dealing with the challenge of bold out-of-towner, Bob Falfa.",https://m.media-amazon.com/images/M/MV5BMjI5NjM5MjIyNF5BMl5BanBnXkFtZTgwNjg2MTUxMDE@._V1_.jpg,https://www.youtube.com/embed/OZ9Gp6Qc8LQ,False,False,False
