,movie_id,actor_id,role
12900,2612,2807,Henri Verdoux
12901,2612,6220,Mona Verdoux - Henris Wife
12902,2612,6221,Peter
12903,2612,6222,Maurice Bottell
12904,2612,6223,Martha
12905,2613,6224,James Bond
12906,2613,6225,Tracy
12907,2613,4697,Blofeld
12908,2613,2646,Draco
12909,2613,6226,Irma Bunt
12910,2614,4693,Eleanor Holbrook
12911,2614,3632,President Jordan Lyman
12912,2614,1589,Sen. Raymond Clark
12913,2614,2708,Gen. James Mattoon Scott
12914,2614,2337,Col. Martin Jiggs Casey
12915,2615,1753,James Bond
12916,2615,6054,Major Anya Amasova
12917,2615,6227,Stromberg
12918,2615,6228,Jaws
12919,2615,6229,Naomi
12920,2616,6230,Mona Bergeron
12921,2616,6231,La platanologue Mme Landier
12922,2617,1753,James Bond
12923,2617,4245,Holly Goodhead
12924,2617,4584,Hugo Drax
12925,2617,6228,Jaws
12926,2617,6232,Corinne Dufour
12927,2618,6235,Nick Nack
12928,2618,6234,Andrea Anders
12929,2618,1753,James Bond
12930,2618,3971,Scaramanga
12931,2618,6233,Goodnight
12932,2619,2807,King Shahdov
12933,2619,4616,Queen Irene
12934,2619,6236,Prime Minister Voudel
12935,2619,5084,Ambassador Jaume
12936,2619,6237,Ann Kay - TV Specialist
12937,2620,6238,Eddie Powers
12938,2620,2222,Lt. Cmdr. Wedge Donovan
12939,2620,5704,Constance Chesley
12940,2620,2543,Lt. Cmdr. Robert Yarrow
12941,2620,6239,Johnny Novasky
12942,2621,6241,Lester Vesco
12943,2621,6240,Trent Pierce
12944,2621,469,Malcolm Turner
12945,2621,287,Sherry Pierce
12946,2621,3088,John
12947,2622,584,Julian
12948,2622,6242,Michelle
12949,2622,804,Sunday
12950,2622,4644,Anne
12951,2622,4619,Leon
12952,2623,6243,Principal surfer
12953,2623,6244,Principal surfer
12954,2623,6245,
12955,2623,6246,Narrator
12956,2623,6247,South African guide
12957,2624,6248,CPO Butcher Brown
12958,2624,4165,Maj. Roy Franklin
12959,2624,2193,Cpl. John Anthony Miller
12960,2624,2071,Capt. Keith Mallory
12961,2624,720,Col. Andrea Stavros
12962,2625,2112,Robert Fleming
12963,2625,6249,Sandra Carpenter
12964,2625,4192,Inspector Harley Temple
12965,2625,2931,Charles van Druten
12966,2625,4205,Julian Wilde
12967,2626,6251,Janet
12968,2626,6250,Stephen Cameron
12969,2626,6252,Geoffrey Fielding
12970,2626,2047,Hendrik van der Zee
12971,2626,4693,Pandora Reynolds
12972,2627,6254,Sladden
12973,2627,5405,Colonel Breen
12974,2627,2731,Doctor Roney
12975,2627,6253,Quatermass
12976,2627,4717,Barbara Judd
12977,2628,5789,Quatermass
12978,2628,4219,Lomax
12979,2628,6255,Jimmy Hall
12980,2628,6256,Marsh
12981,2628,6257,Brand
12982,2629,6258,Neil Gallagher
12983,2629,6259,Megan Gallagher
12984,2629,5399,Alex Whitaker
12985,2629,859,Andre Toulon
12986,2629,6031,Dana Hadley
12987,2630,6260,Carolyn Bramwell
12988,2630,6261,Michael Kenney
12989,2630,6262,Andre Toulon
12990,2630,6263,Patrick Bramwell
12991,2630,6264,Wanda
12992,2631,6265,Andre Toulon
12993,2631,6266,Major Kraus
12994,2631,2658,Dr. Hess
12995,2631,6267,Lt. Eric Stein
12996,2631,6268,Peter Hertz
12997,2632,6272,Lauren
12998,2632,6265,Toulon
12999,2632,6271,Cameron
13000,2632,6269,Rick Myers
13001,2632,6270,Susie
13002,2633,6269,Rick Myers
13003,2633,6270,Susie
13004,2633,5741,Jennings
13005,2633,6272,Lauren
13006,2633,6265,Toulon
13007,2634,6273,Dr. Magrew
13008,2634,6274,Jane Magrew
13009,2634,6275,Robert Tank Winsley
13010,2634,6276,Joey Carp
13011,2634,6277,Station Owner
13012,2635,6281,The Nurse
13013,2635,1717,Friar Laurence
13014,2635,6280,Mercutio
13015,2635,6278,Romeo
13016,2635,6279,Juliet
13017,2636,2964,Roy Knable
13018,2636,6282,Helen Knable
13019,2636,805,Spike
13020,2636,6283,Darryl Knable
13021,2636,6284,Diane Knable
13022,2637,6285,Bart
13023,2637,2433,Jim
13024,2637,1815,Taggart
13025,2637,4324,Hedley Lamarr
13026,2637,912,Lili Von Shtüpp
13027,2638,6290,TV Director
13028,2638,6289,Newscaster
13029,2638,6286,Hunter
13030,2638,6287,Frank Inn
13031,2638,6288,Benji
13032,2639,6291,Mary
13033,2639,6288,Benji
13034,2639,6292,Stelios
13035,2639,6293,Paul
13036,2639,6294,Cindy
13037,2640,3626,Bob Wallace
13038,2640,2218,Phil Davis
13039,2640,6295,Betty Haynes
13040,2640,6296,Judy Haynes
13041,2640,4675,Major General Thomas F. Waverly
13042,2641,6299,Beautiful Girl Across the Hall
13043,2641,6298,Mrs. X
13044,2641,5486,Henry Spencer
13045,2641,4105,Mary X
13046,2641,6297,Mr. X
13047,2642,6300,Journeyman
13048,2643,2773,Frankie Machine
13049,2643,2026,Molly
13050,2643,2374,Zosh Machine
13051,2643,6301,Sparrow
13052,2643,749,Louie
13053,2644,6302,Mary 
13054,2644,5342,El Indio 
13055,2644,415,Monco
13056,2644,2516,Col. Douglas Mortimer
13057,2645,415,Harry Calahan
13058,2645,1315,Lt. Briggs
13059,2645,1992,McCoy
13060,2645,6303,Davis
13061,2645,369,Sweet
13062,2646,4549,Ray
13063,2646,1599,Abby
13064,2646,1867,Julian Marty
13065,2646,1490,Private Detective Loren Visser
13066,2646,6304,Meurice
13067,2647,669,Lloyd
13068,2647,6305,Nina
13069,2647,3140,Frank Baker
13070,2647,137,Susie Diamond
13071,2647,357,Jack Baker
13072,2648,320,Charley Partanna
13073,2648,1474,Irene Walker
13074,2648,1143,Eduardo Prizzi
13075,2648,4444,Angelo Pop Partanna
13076,2648,859,Don Corrado Prizzi
13077,2649,254,Nelson Wright
13078,2649,61,David Labraccio
13079,2649,375,Dr. Rachel Mannus
13080,2649,295,Joe Hurley
13081,2649,1397,Randy Steckle
13082,2650,6309,Tim
13083,2650,6308,Mickey
13084,2650,3400,Pee Wee
13085,2650,6306,Billy
13086,2650,6307,Tommy
13087,2651,3400,Pee Wee
13088,2651,6307,Tommy
13089,2651,6306,Billy
13090,2651,6308,Mickey
13091,2651,6309,Tim
13092,2652,6306,Billy
13093,2652,6310,Meat Tuperello
13094,2652,6311,Wendy Williams
13095,2652,3400,Pee Wee Morris
13096,2652,6307,Tommy Turner
13097,2653,1544,Christine
13098,2653,6312,Jordan
13099,2653,70,Jim
13100,2653,6313,Bubba
13101,2653,6314,Miss Dutchbok
13102,2654,6315,Chrissy
13103,2654,6316,Warren
13104,2654,6317,Spike
13105,2654,6318,Mr. Paley
13106,2654,6319,Eddie
13107,2655,6323,Julie
13108,2655,6317,Slug
13109,2655,6321,The Toxic Avenger
13110,2655,6320,Sara
13111,2655,6322,Wanda
13112,2656,6324,The Toxic Avenger
13113,2656,6325,The Toxic Avenger
13114,2656,6326,Claire
13115,2656,6327,Apocalypse Inc. Chairman
13116,2656,6328,Big Mac Bunko
13117,2657,6324,The Toxic Avenger
13118,2657,6326,Claire
13119,2657,6325,The Toxic Avenger
13120,2658,6331,Detective Landis
13121,2658,6330,Cynthia
13122,2658,5104,Chris
13123,2658,2515,Ray Cameron
13124,2658,6329,J.C.
13125,2659,1731,Lieutenant Mike Harrigan
13126,2659,371,Peter Keyes
13127,2659,5887,The Predator
13128,2659,1280,Danny Archuleta
13129,2659,1346,Leona Cantrell
13130,2660,6332,Captain Freedom
13131,2660,270,William Laughlin
13132,2660,5325,Fireball
13133,2660,861,Ben Richards
13134,2660,1346,Amber Mendez
13135,2661,357,Starman
13136,2661,1374,Jenny Hayden
13137,2661,3883,Mark Shermin
13138,2661,6333,George Fox
13139,2661,6334,Major Bell
13140,2662,6335,Kipling
13141,2662,1111,William Harcourt
13142,2662,6336,Cassandra
13143,2662,1307,Matthew Sykes
13144,2662,2613,Sam Francisco
13145,2663,208,Max
13146,2663,6337,Jessie
13147,2663,6338,Toecutter
13148,2663,6339,Jim Goose
13149,2663,6340,Johnny the Boy
13150,2664,208,Max
13151,2664,6341,The Gyro Captain
13152,2664,6342,Pappagallo
13153,2664,6343,The Toadie
13154,2664,6344,Wez
13155,2665,6346,Jedediah Jnr.
13156,2665,6341,Jedediah
13157,2665,6347,The Collector
13158,2665,208,Mad Max
13159,2665,6345,Aunty Entity
13160,2666,2771,Joe Weyburn
13161,2666,4619,Albert Diggs
13162,2666,1902,Marianne Graves
13163,2666,208,Rick Jarmin
13164,2666,5879,Eugene Sorenson
13165,2667,3113,Harry Angel
13166,2667,27,Louis Cyphre
13167,2667,4395,Epiphany Proudfoot
13168,2667,3317,Margaret Krusemark
13169,2667,6348,Ethan Krusemark
13170,2668,3113,John
13171,2668,976,Elizabeth
13172,2668,1389,Molly
13173,2668,6349,Harvey
13174,2668,5058,Thea
13175,2669,53,Captain Hollister
13176,2669,1779,Dr. Joseph Wanless
13177,2669,3222,Vicky McGee
13178,2669,630,Charlie McGee
13179,2669,6104,Andrew McGee
13180,2670,6350,Charles Brady
13181,2670,5745,Tanya Robertson
13182,2670,6351,Mary Brady
13183,2670,419,Ira
13184,2670,1492,Mrs. Robertson
13185,2671,414,Action Jackson
13186,2671,2848,Peter Dellaplane
13187,2671,4593,Sydney Ash
13188,2671,74,Patrice Dellaplane
13189,2671,2781,Officer Kornblau
13190,2672,184,David Barnes
13191,2672,1780,Ariel Maloney
13192,2672,253,Celeste Talbert
13193,2672,806,Jeffrey Anderson
13194,2672,556,Montana Moorehead
13195,2673,755,Clara Mayfield
13196,2673,6352,Bill Hart
13197,2673,1506,Leona Hart
13198,2673,3305,David Hart
13199,2673,1375,Peter Epstein
13200,2674,997,Conrad Kroll
13201,2674,1280,Carl Jimenez
13202,2674,1960,Lt. Kellerman
13203,2674,755,Rita Rizzoli
13204,2674,1504,Mike Marshak
13205,2675,116,Memphis Raines
13206,2675,592,Sara Sway Wayland
13207,2675,3059,Kip Raines
13208,2675,6353,Mirror Man
13209,2675,4639,Toby
13210,2676,2951,Trixie Zurbo
13211,2676,104,Dex Lang
13212,2676,1141,Senator Drummond Avery
13213,2676,502,Kirk Stans
13214,2676,167,Ruby Pearli
13215,2677,2619,Polonius
13216,2677,963,The Ghost
13217,2677,448,Gertrude
13218,2677,6354,Claudius
13219,2677,208,Hamlet
13220,2678,1714,Sally Hyde
13221,2678,29,Luke Martin
13222,2678,498,Capt. Bob Hyde
13223,2678,6355,Vi Munson
13224,2678,6356,Bill Munson
13225,2679,5620,Bella
13226,2679,6359,Louie
13227,2679,6360,Zalmie
13228,2679,6357,Frankie
13229,2679,6358,Tony
13230,2680,6361,Ethan Bishop
13231,2680,6362,Napoleon Wilson
13232,2680,6363,Leigh
13233,2680,6364,Lawson
13234,2680,6365,Wells
13235,2681,2263,Caleb Colton
13236,2681,2379,Mae
13237,2681,113,Jesse Hooker
13238,2681,532,Severen
13239,2681,6366,Diamondback
13240,2682,4657,Dud Cole
13241,2682,1193,Pluto
13242,2682,6367,Fantasia
13243,2682,2962,Ray Malcolm
13244,2682,532,Dale Hurricane Dixon
13245,2683,3195,John Shaft
13246,2683,4595,Bumpy Jonas
13247,2683,3687,Vic Androzzi
13248,2683,6368,Ben Buford
13249,2683,6369,Ellie Moore
13250,2684,1379,Mark
13251,2684,2455,Bernie Moran
13252,2684,5877,Ann
13253,2684,97,Harry Caul
13254,2684,2678,Stan
13255,2685,357,Richard Bone
13256,2685,1555,Alex Cutter
13257,2686,2337,Peter
13258,2686,4110,Childress
13259,2686,1216,Hester
13260,2686,236,Dr. Jim McKeever
13261,2686,1643,Gillian
13262,2687,6105,Franklin Ford III
13263,2687,4670,James T. Hart
13264,2687,5461,Susan Kingsfield Fields
13265,2687,2514,Charles W. Kingsfield Jr.
13266,2687,6370,Kevin Books
13267,2688,6371,Detective Bill Mayo
13268,2688,5029,Detective Joe Marinaro
13269,2688,6372,Dom Bando
13270,2688,1836,Detective Daniel Ciello
13271,2688,2466,Detective Gus Levy
13272,2689,6374,Laurie
13273,2689,5048,Captain McClain
13274,2689,26,Serpico
13275,2689,4444,Sidney Green
13276,2689,6373,Tom Keough
13277,2690,2337,Chuck Tatum
13278,2690,6375,Lorraine Minosa
13279,2690,6376,Herbie Cook
13280,2690,2192,Jacob Q. Boot
13281,2690,6377,Al Federber
13282,2691,6378,Paul Bondi
13283,2691,11,Sheriff Morey Johnson
13284,2691,6051,Hinton
13285,2691,2337,John W. Jack Burns
13286,2691,686,Jerry Bondi
13287,2692,1902,Lou Jean
13288,2692,2342,Captain Tanner
13289,2692,6379,Slide
13290,2692,273,Clovis
13291,2692,3588,Mashburn
13292,2693,1010,Jack Burton
13293,2693,1341,Gracie Law
13294,2693,6380,Wang Chi
13295,2693,1697,David Lo Pan
13296,2693,3369,Egg Shen
13297,2694,6381,Deputy
13298,2694,1590,Father
13299,2694,5009,Cato
13300,2694,53,Kit
13301,2694,1848,Holly
13302,2695,6382,Grigory Vakulinchuk
13303,2695,6383,Commander Golikov
13304,2695,6384,Chief Officer Giliarovsky
13305,2695,6385,Young Sailor Flogged While Sleeping
13306,2695,6386,Militant Sailor
13307,2696,3277,Ryan Walker
13308,2696,636,Jennifer Burrows
13309,2696,6387,Young Ryan Walker
13310,2696,6388,N.Y. Flight Attendant
13311,2696,6389,Young Jennifer Burrows
13312,2697,1863,Carmen Vasquez
13313,2697,575,John Shaft
13314,2698,1323,Cale
13315,2698,630,Akima
13316,2698,555,Korso
13317,2698,3381,The Cook
13318,2698,6390,Po
13319,2699,6391,Moncho
13320,2699,6392,Don Gregorio
13321,2699,6393,Rosa
13322,2699,6394,Ramón
13323,2699,6395,Andrés
13324,2700,6399,Car Crash Doctor
13325,2700,6397,Car Crash Driver
13326,2700,6398,Drivers Wife
13327,2700,2417,FH
13328,2700,6396,Salesman
13329,2701,208,Rocky
13330,2701,6400,Ginger
13331,2701,6401,Fetcher
13332,2701,6402,Mac
13333,2701,6403,Mr. Tweedy
13334,2702,87,Charlie
13335,2702,1591,Irene
13336,2702,4783,Jamaal
13337,2702,6404,Lee Harvey
13338,2702,6405,Shonté Jr.
13339,2703,96,Col. Harry Burwell
13340,2703,4346,Col. William Tavington
13341,2703,208,Benjamin Martin
13342,2703,4756,Gabriel Martin
13343,2703,1356,Charlotte Selton
13344,2704,27,Fearless Leader
13345,2704,98,Natasha
13346,2704,5163,Karen Sympathy
13347,2704,362,Boris
13348,2704,1170,Cappy von Trapment
13349,2705,1844,Christina Cotter
13350,2705,4771,Dale Murph Murphy
13351,2705,1082,David Sully Sullivan
13352,2705,291,Billy Tyne
13353,2705,1679,Bobby Shatford
13354,2706,6408,Bruno 
13355,2706,4843,Smith 
13356,2706,6406,Bonnie 
13357,2706,4179,Walter 
13358,2706,6407,Ruth 
13359,2707,334,Whitley Strieber
13360,2707,250,Anne Strieber
13361,2707,6034,Dr. Janet Duffy
13362,2707,6409,Alex
13363,2707,6410,Sarah
13364,2708,6413,Singing Harp
13365,2708,6414,Jiminy Cricket
13366,2708,6411,Edgar Bergen
13367,2708,6412,Dinah Shore - Narrator
13368,2708,3986,Luana
13369,2709,6415,Loo 
13370,2709,6416,Dr. Klahn 
13371,2709,2294,
13372,2709,6224,The Architect 
13373,2709,6417,Cleopatra Schwartz 
13374,2710,1205,Miklo
13375,2710,6418,Cruz
13376,2710,1292,Paco
13377,2710,4528,Montana
13378,2710,6419,Magic Mike
13379,2711,3875,Lipton
13380,2711,1493,Colonel Mason
13381,2711,3323,Ellen
13382,2711,6420,Roland Tyler
13383,2711,1074,Leo McCarthy
13384,2712,6420,Rollie Tyler
13385,2712,1074,Leo McCarthy
13386,2712,463,Kim Brandon
13387,2712,6421,Liz Kennedy
13388,2712,164,Ray Silak
13389,2713,1332,Harry Madox
13390,2713,663,Dolly Harshaw
13391,2713,1140,Gloria Harper
13392,2713,3883,Lon Gulick
13393,2713,1017,Frank Sutton
13394,2714,1697,Gen. Tran
13395,2714,6423,Sen. Maxwell Porter
13396,2714,6424,Ann Fitzgerald
13397,2714,6422,Col. James Braddock
13398,2714,1490,Jack Tucker
13399,2715,6422,Col. James Braddock
13400,2715,6425,Gen. Quoc
13401,2715,6426,Van Tan Cang
13402,2715,6427,Lin Tan Cang
13403,2715,6428,Rev. Polanski
13404,2716,415,Thunderbolt
13405,2716,357,Lightfoot
13406,2716,2381,Eddie Goody
13407,2716,6429,Melody
13408,2716,371,Curly
13409,2717,864,Jane DeVries
13410,2717,2072,The President
13411,2717,685,Alex Gardner
13412,2717,607,Doctor Paul Novotny
13413,2717,789,Bob Blair
13414,2718,1715,Sinbad
13415,2718,6229,Margiana
13416,2718,6430,Koura
13417,2718,6431,Vizier
13418,2718,6432,Rachid
13419,2719,469,Bilal
13420,2719,1350,Peter Play Martin
13421,2719,1353,Sidney
13422,2719,1349,Christopher Kid Harris
13423,2719,5936,Pop
13424,2720,1349,Kid
13425,2720,1350,Play
13426,2720,469,Bilal
13427,2720,6433,Pee-Wee
13428,2720,6434,Stab
13429,2721,6439,J.S.A.
13430,2721,6435,Robert Schmadtke
13431,2721,6436,Betty
13432,2721,6437,Bruno
13433,2721,6438,Joe
13434,2722,6443,Harry Chamberlain
13435,2722,6442,Maj. William Corrigan
13436,2722,6441,Dr. Karl Eckstrom
13437,2722,6440,Dr. Lisa Van Horn
13438,2722,1248,Col. Floyd Graham
13439,2723,2273,Jack Manfred
13440,2723,6444,Giles Cremorne
13441,2723,6445,Jack Snr.
13442,2723,6446,David Reynolds
13443,2723,6447,Car Dealer
13444,2724,1238,Janet
13445,2724,6449,Amy
13446,2724,5250,Deirdre Lafever
13447,2724,142,Russ Duritz
13448,2724,6448,Rusty Duritz
13449,2725,6450,Cindy
13450,2725,6451,Bobby
13451,2725,263,Shorty
13452,2725,6452,Drew
13453,2725,6453,The Killer
13454,2726,3476,Megan
13455,2726,4516,Graham
13456,2726,3996,Kimberly
13457,2726,6454,Jared
13458,2726,2701,Peter
13459,2727,6457,Bill
13460,2727,6456,Patricia
13461,2727,6458,The Blonde
13462,2727,6455,Thomas
13463,2727,894,Jane
13464,2728,1008,Sol Nazerman
13465,2728,6062,Marilyn Birchfield
13466,2728,6459,Rodriguez
13467,2728,6460,Jesus Ortiz
13468,2728,6461,Ortiz Girl
13469,2729,6462,Bill
13470,2729,6463,Harmony
13471,2729,6464,Maggie
13472,2729,3440,Ernie
13473,2729,6465,Guy
13474,2730,2469,Willard
13475,2730,503,Vi Moore
13476,2730,1271,Rev. Shaw Moore
13477,2730,61,Ren
13478,2730,6466,Ariel
13479,2731,2242,Pearl Chavez
13480,2731,2040,Jesse McCanles
13481,2731,2071,Lewton Lewt McCanles
13482,2731,2199,Sen. Jackson McCanles
13483,2731,2126,Scott Chavez
13484,2732,1056,Professor Charles Xavier
13485,2732,6467,Logan
13486,2732,175,Eric Lensherr
13487,2732,49,Jean Grey
13488,2732,3840,Scott Summers
13489,2733,6472,Sam
13490,2733,6471,Carlyn Carlson
13491,2733,6470,Beverly Franco
13492,2733,6468,Buck OBrien
13493,2733,6469,Charlie Chuck Sitter
13494,2734,31,Norman Spencer
13495,2734,137,Claire Spencer
13496,2734,6473,Caitlin Spencer
13497,2734,6474,Mary Feur
13498,2734,758,Warren Feur
13499,2735,5504,Ash Ketchum
13500,2735,5130,Satoshi
13501,2735,5507,Pikachu
13502,2735,6475,Dr. Yukinari Ôkido
13503,2735,6476,Kasumi
13504,2736,4809,Maida Rutledge
13505,2736,6477,Parnell Emmett McCarthy
13506,2736,2005,Paul Biegler
13507,2736,2947,Laura Manion
13508,2736,2409,Lt. Frederick Manion
13509,2737,1226,Alex Furlong
13510,2737,3332,Vacendak
13511,2737,98,Julie Redlund
13512,2737,66,McCandless
13513,2737,1764,Michelette
13514,2738,6479,Linet
13515,2738,5445,Morgan
13516,2738,6480,Julie
13517,2738,68,Billy
13518,2738,6478,Alan
13519,2739,1814,Sanchez
13520,2739,6481,Inga Bergerman
13521,2739,2071,Sheriff Mackenna
13522,2739,2633,John Colorado
13523,2739,4697,Sergeant Tibbs
13524,2740,6482,Sinbad
13525,2740,2821,Farah
13526,2740,6483,Dione
13527,2740,6484,Zenobia
13528,2740,6485,Melanthius
13529,2741,3536,Siggy Marvin
13530,2741,871,Anna Marvin
13531,2741,1861,Bob Wiley
13532,2741,257,Dr. Leo Marvin
13533,2741,5099,Fay Marvin
13534,2742,1065,Ray Dolezal
13535,2742,703,Lane Bodine
13536,2742,3113,Gorman Lennox
13537,2742,575,Greg Meeker
13538,2742,1490,Bert Gibson
13539,2743,6486,Harry Breaker Morant
13540,2743,1037,Major J.F. Thomas
13541,2743,6487,Cpt. Alfred Taylor
13542,2743,6420,Lt. Peter Handcock
13543,2743,6488,Lt. Col. Denny
13544,2744,4852,Doctor Bernardo
13545,2744,854,Sam
13546,2744,2444,Gina
13547,2744,222,Victor
13548,2744,2433,Doctor Ross
13549,2745,22,Renata
13550,2745,3925,Eve
13551,2745,6489,Flyn
13552,2745,1485,Joey
13553,2745,4681,Frederick
13554,2746,6491,Drill Sergeant
13555,2746,6490,Old Nehamkin
13556,2746,6492,Priest
13557,2746,222,Boris
13558,2746,22,Sonja
13559,2747,6493,Alicia
13560,2747,6494,Roberto
13561,2747,6495,Ana
13562,2747,6496,Enrique
13563,2747,6497,Jose
13564,2748,6498,Gun
13565,2748,5562,Gorô
13566,2748,6499,Tampopo
13567,2748,3144,Gangster in the White Suit
13568,2748,6328,Pisuken
13569,2749,648,Grandpa Burnett Stone
13570,2749,3008,Billy Twofeathers
13571,2749,6501,Young Burnett
13572,2749,325,Mr. Conductor
13573,2749,6500,Patch
13574,2750,380,Sherman Klump
13575,2750,1430,Denise
13576,2750,1300,Dean Richmond
13577,2750,6502,Jason
13578,2750,6503,Denises Father
13579,2751,6504,Adèle
13580,2751,965,Gabor
13581,2751,6505,Contortionist
13582,2751,6506,Takis
13583,2751,6507,Irene
13584,2752,6138,Eddie
13585,2752,1116,Dan
13586,2752,6510,Molly
13587,2752,6508,Debbie
13588,2752,6509,Nadia
13589,2753,584,Will Keane
13590,2753,199,Charlotte Fielding
13591,2753,914,John
13592,2753,6162,Dolly
13593,2753,4134,Lisa Tyler
13594,2754,5163,Violet Sanford
13595,2754,6511,Kevin ODonnell
13596,2754,482,Bill
13597,2754,4277,Lil
13598,2754,6512,Cammie
13599,2755,6513,Carter Abbey
13600,2755,3131,Sarah Kennedy
13601,2755,61,Sebastian Caine
13602,2755,117,Linda McKay
13603,2755,313,Matthew Kensington
13604,2756,415,Frank Corvin
13605,2756,540,Hawk Hawkins
13606,2756,779,Jerry ONeill
13607,2756,1163,Tank Sullivan
13608,2756,147,Bob Gerson
13609,2757,2383,Grace
13610,2757,5730,Matthew
13611,2757,6514,Dr. Bamford
13612,2757,3149,Jacques
13613,2757,6515,China
13614,2758,6519,Sdenka 
13615,2758,2931,Gorca 
13616,2758,6518,Vladimir D\Urfe 
13617,2758,6516,Rosy 
13618,2758,6517,Mary 
13619,2759,6520,Dr. Bill Cortner
13620,2759,6521,Jan Compton
13621,2759,6522,Kurt
13622,2759,6523,Doris Powell
13623,2759,6524,Blonde Stripper
13624,2760,415,Bronco Billy
13625,2760,6047,Antoinette Lily
13626,2760,2381,John Arlington
13627,2760,1623,Doc Lynch
13628,2760,4487,Lefty LeBow
13629,2761,6525,Cheyenne
13630,2761,1258,Cliff Forrester
13631,2761,1148,Nick Eliot
13632,2761,165,Darian Forrester
13633,2761,317,Amy Maddik
13634,2762,415,Kelly
13635,2762,4697,Big Joe
13636,2762,3,Crapgame
13637,2762,6051,General Colt
13638,2762,779,Oddball
13639,2763,6526,Liz
13640,2763,3240,The Tall Man
13641,2763,6527,Alchemy
13642,2763,619,Mike
13643,2763,5273,Reggie
13644,2764,5273,Reggie
13645,2764,5271,Mike
13646,2764,5272,Jody
13647,2764,6528,Rocky
13648,2764,6529,Tim
13649,2765,6531,Demon Trooper
13650,2765,5271,Mike
13651,2765,5273,Reggie
13652,2765,5272,Jody
13653,2765,6530,Jennifer
13654,2766,6535,Steve
13655,2766,6534,Kim
13656,2766,6533,Joel
13657,2766,6532,Chris
13658,2766,113,Ed Harley
13659,2767,208,Gene
13660,2767,184,Billy
13661,2767,783,Corinne Landreaux
13662,2767,6536,Major Donald Lemond
13663,2767,706,Rob Diehl
13664,2768,6540,Paul
13665,2768,6539,Judy
13666,2768,6541,Mel
13667,2768,6537,Angela
13668,2768,6538,Ricky
13669,2769,2050,Ouiser Boudreaux
13670,2769,260,Clairee Belcher
13671,2769,253,MLynn Eatenton
13672,2769,375,Shelby Eatenton Latcherie
13673,2769,6542,Truvy Jones
13674,2770,1850,Juliete Hardy
13675,2770,6227,Eric Carradine
13676,2770,978,Michel Tardieu
13677,2770,6543,Madame Morin
13678,2770,6544,M. Vigier-Lefranc
